更新时间,#genre#
20260204 12:08,url

RespoTime,whitelist,#genre#
3403.79ms,萬里洋洋者矣,https://www.goodiptv.club/huya/26355836
3404.38ms,充能时刻电子音乐台,https://www.goodiptv.club/huya/10875560
3404.56ms,SMG梦想成真,https://www.goodiptv.club/huya/11602047
3411.50ms,老文的快乐生活,https://www.goodiptv.club/huya/21267475
3412.29ms,周杰伦 - 青花瓷,https://cfss.cc/api/kg/F973F02AEDA7F6B0F90F0872F27F040E.mp4
3412.77ms,周杰伦 - 明明就,https://cfss.cc/api/kg/9EA4E61A507F425733F8A13E30F5A076.mp4
3415.80ms,barry观世界,https://www.goodiptv.club/huya/20985835
3416.10ms,马克婷日常,https://www.goodiptv.club/huya/20985774
3417.06ms,米饭何首乌粉,https://www.goodiptv.club/huya/30378185
3423.44ms,糊辣壳-阿达,https://www.goodiptv.club/huya/30080254
3427.47ms,昆明新闻综合|澜露直播,http://161.118.246.142:5678/KmProxy.php?id=xwzh
3430.16ms,独一无二小鱼,https://www.goodiptv.club/huya/30080219
3431.58ms,上视东方影视,http://43.251.226.89:8080/play/58.m3u8
3431.84ms,内有恶龙,https://www.goodiptv.club/huya/29982674
3436.67ms,襄阳公共|澜露直播,http://106.53.99.30/tv/hubei.php?id=xygg
3438.53ms,四国军棋糟老头,http://dxa.yiandrive.com:39319/douyin/ve788777
3442.62ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
3443.01ms,「斗鱼」第五人格,https://live.iill.top/douyu/3226194
3443.32ms,大象放映室,https://www.goodiptv.club/huya/21277391
3443.51ms,绿帽闪电侠,https://www.goodiptv.club/huya/21059557
3444.26ms,野味小生共江湖同醉,https://www.goodiptv.club/huya/21059631
3445.83ms,冬至小肉丸子圈圈,https://www.goodiptv.club/huya/30080141
3447.71ms,小东北侃大片,https://www.goodiptv.club/huya/23110321
3449.21ms,虎牙音乐新歌榜,https://www.goodiptv.club/huya/20432223
3451.38ms,昌邑经济|澜露直播,http://1.94.31.214/php/qilu.php?id=wfcyjj
3453.36ms,蕃薯粥粥煮好了11878141,https://live.ottiptv.cc/douyu/11878141
3458.36ms,天津卫视,http://111.221.137.234:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
3458.87ms,鬼吹灯之南海归墟,https://live.metshop.top/huya/11352883
3460.71ms,丁哥说法,http://dxa.yiandrive.com:39319/douyin/77992795020
3461.59ms,cctv15MCP,https://live.ottiptv.cc/mcp/cctv15.m3u8?userid=5559462299&sign=4e21f423ed21598117d70be337ba928b746698033da6c8ad2c4823375678362713cdaff4419eea1a2078ab0c159aed2818b83a45809c9c2af4ae8ac438265d3a5071b9b1260b681ed822da36eaea&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3461.68ms,北京影视|澜露直播,http://47.108.20.161:8866/beijing/beijing.php?id=bjys
3468.08ms,小丑讲电影,https://www.goodiptv.club/huya/16857432
3468.82ms,内蒙古卫视,https://stream1.freetv.fun/263e5a5eb28d709848af0b6e283422b92c4de866d01f1ccaebd57b2358f24c18.ctv
3471.04ms,音乐广播,https://tv.iill.top/fm/552&token=7c908a370d95d78e90a9d2ba4007e5185038b0ceac7435ba90e72c77cc035ff6
3471.17ms,CCTV8,http://221.2.148.205:8154/tsfile/live/0008_1.m3u8
3472.15ms,斷桥斯氏杯,https://www.goodiptv.club/huya/26355786
3472.96ms,周杰伦 - 夜曲,https://cfss.cc/api/kg/FEFD599DF8886873B5708562CFFF4D43.mp4
3474.11ms,解说_鱼丸电影,https://live.metshop.top/huya/16615910
3475.75ms,梁非凡吔X啦,https://www.goodiptv.club/huya/23749083
3477.07ms,男神歌者,https://www.goodiptv.club/huya/21241782
3477.12ms,火华君说电影,https://www.goodiptv.club/huya/27312232
3477.42ms,烟强葉,https://www.goodiptv.club/huya/26355829
3480.66ms,前沿旅行社,https://www.goodiptv.club/huya/20985854
3482.12ms,CCTV13,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8
3482.63ms,伊太刀刀747764,https://live.ottiptv.cc/douyu/747764
3490.04ms,河北文旅公共|澜露直播,https://www.nettvpro.xyz/hls/hebei.php?id=hbgg
3490.14ms,「江西」交通广播,https://tv.iill.top/fm/508?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3490.83ms,敏敏🐰中国舞版🥕,http://dxa.yiandrive.com:39319/douyin/438216957477
3494.24ms,纵深,https://www.goodiptv.club/huya/20969123
3495.15ms,明月少年,https://www.goodiptv.club/huya/23652238
3495.72ms,一日壹片v,https://www.goodiptv.club/huya/27322701
3500.98ms,河北都市|澜露直播,https://www.nettvpro.xyz/hls/hebei.php?id=hbds
3502.52ms,對君白蜥蜴,https://www.goodiptv.club/huya/26355776
3503.73ms,东方明珠文娱,http://dxa.yiandrive.com:39319/bilibili/26351451
3513.84ms,清炒小豆苗,https://www.goodiptv.club/huya/30534705
3517.76ms,李小龙-中国龙,https://www.goodiptv.club/huya/30631748
3518.34ms,常先声,https://www.goodiptv.club/huya/275931
3518.51ms,电影_蘑菇影厅,https://live.metshop.top/huya/11601981
3521.75ms,TVP2,https://strims.top/tv/tvp2.m3u8
3522.77ms,镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
3524.42ms,「广东」东莞交通广播,https://tv.iill.top/fm/1849?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3529.30ms,「北京」新闻广播,https://tv.iill.top/fm/353?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3531.62ms,苦瓜老姨,https://www.goodiptv.club/huya/11342429
3533.82ms,拆卡酱酱,http://dxa.yiandrive.com:39319/douyin/49253641881
3535.74ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-2.ctv
3538.02ms,五莲综合|澜露直播,http://1.94.31.214/php/qilu.php?id=rzwlzh
3541.90ms,CCTV3,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8
3542.65ms,国乒小分队,https://www.goodiptv.club/huya/30080171
3547.82ms,江西都市广播,https://satellitepull.cnr.cn/live/wx32jiangxdsgb/playlist.m3u8
3548.74ms,日本女子摔角,https://live.ottiptv.cc/douyu/425809
3549.02ms,「B站」第五人格,http://dxa.yiandrive.com:39319/bilibili/5555
3552.40ms,微微影视,https://www.goodiptv.club/huya/24527617
3556.83ms,假装,https://www.goodiptv.club/huya/11352948
3558.31ms,丹凤新村老白,https://www.goodiptv.club/huya/26355851
3559.81ms,我是靓宝,https://www.goodiptv.club/huya/23728660
3564.81ms,华视-喜剧大片,https://www.goodiptv.club/huya/23352525
3565.58ms,飞飞看电影,https://www.goodiptv.club/huya/10216267
3566.09ms,动作大片放映厅,https://www.goodiptv.club/huya/10871113
3566.43ms,菌边村艾克,https://www.goodiptv.club/huya/29465872
3568.37ms,「内蒙古」评书曲艺广播,https://tv.iill.top/fm/573?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3569.45ms,奇遇公主,https://www.goodiptv.club/huya/30080156
3579.27ms,蝉噪见之矣,https://www.goodiptv.club/huya/29982609
3580.88ms,陕西交通广播,https://satellitepull.cnr.cn/live/wxsxxjtgb/playlist.m3u8
3581.66ms,机动战士驾驶科目3,https://www.goodiptv.club/huya/26355764
3582.54ms,西红柿,https://www.goodiptv.club/huya/11601979
3583.26ms,1930年代经典电影,https://yylunbo.ottiptv.cc/yy/1356363815
3585.33ms,杰克动漫,https://www.goodiptv.club/huya/19757963
3586.99ms,CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8
3588.24ms,万岁山武侠城,http://dxa.yiandrive.com:39319/douyin/Wansuishan
3588.54ms,爆有料综艺,https://www.goodiptv.club/huya/27695407
3588.80ms,深秋有诗,https://www.goodiptv.club/huya/29982627
3590.38ms,莒县综合|澜露直播,http://47.109.155.164/爱齐鲁.php?id=rzjx1
3593.55ms,准格尔旗综合,http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live173640226096016.m3u8
3595.82ms,「安徽」合肥新闻综合广播,https://tv.iill.top/fm/3280?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3596.94ms,Dream-Car,https://www.goodiptv.club/huya/30631762
3603.70ms,港片赌片,http://cfss.cc/api/yy/1355076627.m3u8
3604.52ms,小虎牙-5W3JAeeEfC,https://www.goodiptv.club/huya/22360453
3605.72ms,解说_涵哥评电影,https://live.metshop.top/huya/16865726
3609.35ms,哀是麦子的球迷,https://www.goodiptv.club/huya/16162176
3609.96ms,小喇叭佩囍,https://www.goodiptv.club/huya/23863778
3610.43ms,壹车,https://www.goodiptv.club/huya/20969124
3611.01ms,一起摸鱼直播间,https://www.goodiptv.club/huya/29465885
3611.05ms,极限电影台(梯子),http://z88.ubtvfans.com/live/rx3/2909/1f9debc5947d5756fec2908a357427e3/index.m3u8
3611.54ms,茱麗葉,https://www.goodiptv.club/huya/11602072
3613.03ms,黄岛生活|澜露直播,http://1.94.31.214/php/qilu.php?id=qdhdsh
3617.45ms,四川|巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
3619.63ms,「吉林」延边交通文艺广播,https://tv.iill.top/fm/1189?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3620.40ms,港剧日常,https://www.goodiptv.club/huya/23903123
3622.07ms,Ziyo、,https://www.goodiptv.club/huya/30944476
3623.83ms,清廉曲靖|澜露直播,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092430?key=381433e8b3ed3e1a&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDExIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
3624.70ms,南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
3624.96ms,Now新闻,http://hls.168.us.kg/u/332/master.m3u8
3625.87ms,瑶摇很nice,https://www.goodiptv.club/huya/30951757
3627.40ms,CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
3627.70ms,北京财经|澜露直播,http://47.108.20.161:8866/beijing/beijing.php?id=bjcj
3628.93ms,CCTV3,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
3632.24ms,五彩哥哥们,https://www.goodiptv.club/huya/29982633
3632.84ms,十八里铺大当家,https://www.goodiptv.club/huya/21059562
3635.35ms,New K-Pop,https://newidco-newkid-1-eu.plex.wurl.tv/playlist.m3u8
3636.58ms,一米八砍竹竿,https://www.goodiptv.club/huya/30080252
3638.11ms,襄阳经济生活|澜露直播,http://106.53.99.30/tv/hubei.php?id=xysh
3643.05ms,一只邪恶小棕熊,https://www.goodiptv.club/huya/30080224
3643.25ms,凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-7.ctv
3644.03ms,「B站」第五人格,https://live.iill.top/bilibili/5555
3648.10ms,小虎牙-2Nw7CSd9z0,https://www.goodiptv.club/huya/880256
3649.04ms,成都少儿频道,http://8.138.7.223/tv/cditv.php?id=cdse
3651.74ms,乔我说游戏频道,https://www.goodiptv.club/huya/17943364
3652.06ms,錦丹广明,https://www.goodiptv.club/huya/26355793
3654.29ms,司徒宝儿 - 周深惨遭淘汰！张碧晨一举夺冠！好声音第三季落幕华语乐坛迎来转折！【中国选秀衰亡史·好声音第三季下】,https://cfss.cc/api/kg/F12DE1404168C60BF2806F3AA291EDDE.mp4
3659.98ms,律动无限,https://www.goodiptv.club/huya/21241797
3666.28ms,小川侃电影,https://www.goodiptv.club/huya/15870999
3666.66ms,CCTV6,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2NjdHY2Lm0zdTg=
3667.17ms,龙珠经典放映厅,https://www.goodiptv.club/huya/29982688
3668.63ms,老歪陪你唠,https://www.goodiptv.club/huya/30080164
3671.43ms,秦安综合,rtmp://play.kankanlive.com/live/1680577080200944
3671.53ms,解说_斌哥漫说,https://live.metshop.top/huya/18632116
3673.94ms,鬼畜娘,https://www.goodiptv.club/huya/21241803
3674.01ms,CAPITAL 958,https://19183.live.streamtheworld.com/CAPITAL958FM_PREM.aac
3674.57ms,长宁综合,rtmp://cnpull.sccnfb.com/live/123456
3674.59ms,溪水潺潺公子,https://www.goodiptv.club/huya/30080175
3678.59ms,七龙珠「解说」,https://live.iill.top/huya/25650806
3679.43ms,老P仔动漫,https://www.goodiptv.club/huya/26510802
3684.55ms,虾仁爱眨眼,http://dxa.yiandrive.com:39319/bilibili/32775580
3685.60ms,智己,http://dxa.yiandrive.com:39319/douyin/IM_Motors
3687.21ms,细品红楼,https://www.goodiptv.club/huya/30080181
3689.10ms,跳水这件事,https://www.goodiptv.club/huya/29982662
3691.48ms,吾聊电影2,https://www.goodiptv.club/huya/29982684
3694.94ms,CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
3700.21ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
3704.72ms,动漫•1「解说」,https://live.iill.top/huya/19757963
3708.27ms,Fight、Girl,https://www.goodiptv.club/huya/11352895
3708.53ms,哈尔滨冰雪大世界,http://dxa.yiandrive.com:39319/douyin/1646735015
3709.87ms,CCTV2,http://pull-hls-f1.douyincdn.com/media/stream-695106910011261612/playlist.m3u8?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-20260201084152FCA02A28E82C926FE0D6-TkujMo&wsSecret=85bb061c39ad9227e9c420993c2e56b8&wsTime=697ea150
3710.58ms,科幻是我的神,https://www.goodiptv.club/huya/30080257
3710.88ms,我是一颗小虎牙,https://www.goodiptv.club/huya/24314166
3713.16ms,阿柴电影,https://www.goodiptv.club/huya/29402497
3714.42ms,解说_大象放映室,https://live.metshop.top/huya/21277391
3715.19ms,电视剧痴迷者,https://www.goodiptv.club/huya/29465856
3720.79ms,雨落枫亭 - 【4K60FPS】群星《北京欢迎你》北京奥运会主题歌！史上最豪华阵容！,https://cfss.cc/api/kg/1E6D14EA334EB2A6609EE124CDFB760C.mp4
3721.43ms,酱婶儿电影,https://www.goodiptv.club/huya/24396474
3722.59ms,名山综合,rtmp://tv.yunxya.com:1937/channellive/mingshan
3722.60ms,阿虎爱港剧,https://www.goodiptv.club/huya/23863833
3722.76ms,浙江卫视MCP,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=5559462299&sign=26c86a7711dc21d39f0fa8e04af223fec42f4798e0c3c7e10ba2f7aecd534362ac7548439a81bec081dcbc03e92d73a8833ca93a095f15d2454993b8789fe6ca7fe866183747f1afec8929db82bbd9dc&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
3725.25ms,曲靖一套|澜露直播,rtmp://pili-publish.qjrb.newaircloud.com/newaircloud-qjrb/qjrb_20250928092327?key=0f2275e00668c554&pushSource=eyJzaWQiOiJxanJiIiwibGl2ZUlEIjoiMTgzMDEwIiwicHVzaFR5cGUiOiJjdXN0b20iLCJkZXZpY2UiOiJPQlMiLCJ1aWQiOiIzMSJ9
3726.19ms,交通广播,https://tv.iill.top/fm/557?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3736.87ms,CCTV15,http://111.221.137.234:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
3737.75ms,港剧慢品汇,https://www.goodiptv.club/huya/23865142
3742.74ms,风中的蜡烛,https://www.goodiptv.club/huya/20985856
3743.03ms,CCTV1(RTHK33),https://t.freetv.fun/live/cctv1zong-he-3.php
3746.60ms,放轻松RELAX,https://www.goodiptv.club/huya/20985801
3746.65ms,QM是我,https://www.goodiptv.club/huya/29621946
3747.36ms,高山流水梦,https://www.goodiptv.club/huya/30080174
3753.56ms,少女乐手,https://www.goodiptv.club/huya/21241786
3756.06ms,「B站」王者荣耀 𝟙,https://live.iill.top/bilibili/55
3766.65ms,「B站」王者荣耀 𝟚,https://live.iill.top/bilibili/21654762
3766.91ms,广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8
3771.10ms,短剧荟萃馆,https://www.goodiptv.club/huya/31079599
3772.72ms,泗水新闻综合|澜露直播,http://43.138.196.212/q0l.php?id=jissxw
3779.99ms,小丰爱追剧,https://www.goodiptv.club/huya/30439802
3780.56ms,云斑裸頰虾虎鱼锚参科,https://www.goodiptv.club/huya/26355766
3782.08ms,我是一颗小虎牙,https://www.goodiptv.club/huya/24314159
3782.97ms,CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
3784.95ms,我才是厨神,https://www.goodiptv.club/huya/23728595
3785.65ms,李世民,https://live.metshop.top/huya/11336572
3787.69ms,探险之路,https://www.goodiptv.club/huya/24609822
3791.96ms,CCTV13,https://t.freetv.fun/live/cctv13-xin-wen-3.php
3793.82ms,語之不顾細谨,https://www.goodiptv.club/huya/26355785
3794.07ms,VK棒棒鸡看剧,https://www.goodiptv.club/huya/29982640
3799.46ms,李连杰-功夫皇帝,https://www.goodiptv.club/huya/30631746
3799.87ms,KotohaModeling,https://www.goodiptv.club/huya/20985794
3800.21ms,冯小刚-导演,https://www.goodiptv.club/huya/30631756
3802.27ms,NatGeoWILD,http://195.146.131.217:3030/play/Nat%20Geo%20Wild%20HD.m3u8
3803.18ms,自缘身在苔衣上,https://www.goodiptv.club/huya/26355822
3803.34ms,「央广」神州之声,https://tv.iill.top/fm/644?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3803.67ms,与辉同行,http://dxa.yiandrive.com:39319/douyin/56697889278
3806.35ms,勞資ヽ尐爺,https://www.goodiptv.club/huya/11342434
3807.83ms,木子电影V,https://www.goodiptv.club/huya/27314057
3816.98ms,越哥说电影,https://www.goodiptv.club/huya/15894162
3818.91ms,海南公共,https://migu.188766.xyz/?migutoken=746b60d15f2610f754e6dfe2475ad947&id=hn_ggpd&type=sz
3820.50ms,庄升秋,https://www.goodiptv.club/huya/29581262
3824.22ms,荥经电视,rtmp://tv.yunxya.com:1937/channellive/yingjing
3826.41ms,「吉林」交通广播,https://tv.iill.top/fm/546?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3830.16ms,新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
3830.44ms,情绪调味料,https://www.goodiptv.club/huya/31001887
3832.96ms,为所欲为的微笑,https://www.goodiptv.club/huya/23728665
3834.09ms,鬼片喜剧动作港剧,https://yylunbo.ottiptv.cc/yy/1355269576
3835.15ms,包租婆不停水,https://www.goodiptv.club/huya/21059568
3841.03ms,神雕侠侣,http://www.douzhicloud.site:35455/huya/23865171
3841.19ms,广播剧能听一天,https://www.goodiptv.club/huya/22129776
3841.70ms,一席YIXI,https://www.goodiptv.club/huya/20985840
3846.20ms,NHK World Premium (480p),https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
3851.27ms,小满荷塘香色,https://www.goodiptv.club/huya/30860538
3851.81ms,央视网快看,http://dxa.yiandrive.com:39319/douyin/kuaikancctv
3853.41ms,亞洲旅遊「ofiii」,https://tv.iill.top/ofiii/4gtv-4gtv076?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3863.08ms,东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8
3864.19ms,马冬梅Diy电脑,http://dxa.yiandrive.com:39319/douyin/725884198
3864.38ms,螺丝也可爱,https://www.goodiptv.club/huya/21059604
3865.26ms,大鹅观影,https://www.goodiptv.club/huya/30292065
3866.38ms,河水汝相对,https://www.goodiptv.club/huya/29982610
3867.34ms,重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8
3867.58ms,「斗鱼」跑跑卡丁车,https://live.iill.top/douyu/7722576
3868.49ms,鸳鸯入帘青,https://www.goodiptv.club/huya/30380969
3868.89ms,六宫,https://www.goodiptv.club/huya/11602051
3870.43ms,帅气男大,https://www.goodiptv.club/huya/30080226
3870.86ms,有妖气漫画-十冷,https://www.goodiptv.club/huya/21059550
3874.18ms,冒险电影放映厅,https://www.goodiptv.club/huya/21059566
3876.98ms,🍑安安🍑,http://dxa.yiandrive.com:39319/douyin/1693076055
3880.17ms,士多霹雳,https://www.goodiptv.club/huya/20985869
3886.91ms,Zyn,https://www.goodiptv.club/huya/20985781
3888.64ms,街头唱歌,https://www.goodiptv.club/huya/20985812
3888.72ms,我叫山鸡哥,https://www.goodiptv.club/huya/23734246
3890.13ms,全能偶像,https://www.goodiptv.club/huya/21241763
3893.60ms,「B站」英雄联盟,https://live.iill.top/bilibili/6
3894.62ms,广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
3896.51ms,狼肉-影视故事,https://www.goodiptv.club/huya/30375709
3899.02ms,寒山初弄色,https://www.goodiptv.club/huya/26355765
3900.76ms,西忆故人喧昨晚,https://www.goodiptv.club/huya/26355804
3904.27ms,爱情电影放映厅,https://www.goodiptv.club/huya/29982639
3911.19ms,短剧搞笑社,https://www.goodiptv.club/huya/31001842
3917.26ms,猫丸酱影视,https://www.goodiptv.club/huya/26999674
3919.59ms,「斗鱼」跑跑卡丁车•手游,https://live.iill.top/douyu/6672862
3920.86ms,许冠英合集,https://live.metshop.top/huya/11601972
3924.34ms,山东卫视,http://111.221.137.234:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
3935.76ms,TVBaby,https://www.goodiptv.club/huya/23865164
3940.40ms,前无古人147,https://www.goodiptv.club/huya/11352901
3945.52ms,音乐广播,https://tv.iill.top/fm/552&token=18d1c387d427be148b32f27842c48c0a118c85e789664b986bfa64b09da442be
3946.44ms,喜剧大赏,https://www.goodiptv.club/huya/30631713
3949.69ms,海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
3957.11ms,南柯寒梦,https://www.goodiptv.club/huya/30080193
3958.60ms,星光璀璨照夜阑,https://www.goodiptv.club/huya/30080211
3965.64ms,小师妹说剧,https://www.goodiptv.club/huya/19505458
3967.55ms,音乐广播,https://tv.iill.top/fm/552&token=bc76ab7564df296b4275f3dc9e3cead14dfa08c65b4ac7cd82092d502cef3a24
3972.68ms,超精彩系列动作电影,https://yylunbo.ottiptv.cc/yy/1382745096
3974.16ms,西宁新闻综合,rtmp://liveout.xntv.tv/a65jur/96iln2
3974.73ms,港式宫斗剧,https://www.goodiptv.club/huya/23865036
3975.26ms,傲笑红尘君,https://www.goodiptv.club/huya/29982645
3977.41ms,「B站」CS 2,https://live.iill.top/bilibili/21622811
3985.33ms,「广东」肇庆旅游之声,https://tv.iill.top/fm/2289?token=00a67143b71ce7a5d146d7d926c5a6336f84c8f13d4b593981be4c827c2572a3
3986.92ms,小金很大,https://www.goodiptv.club/huya/30307351
3992.08ms,倾城恋冰 - 《蒙面唱将猜猜猜》第六期 周深揭面惊艳全场！,https://cfss.cc/api/kg/7E6B5B05F6CB07440E70973466D507F8.mp4
3997.75ms,二次元baby,https://www.goodiptv.club/huya/11601963
4006.71ms,母胎solo200年,https://www.goodiptv.club/huya/30041512
4010.29ms,广州都市|澜露直播,http://47.108.20.161:8866/guangdong/guangzhou.php?id=shenghuo
4021.64ms,竟日搔白首,https://www.goodiptv.club/huya/30080197
4025.10ms,鹿鼎记小春版,https://live.metshop.top/huya/23865080
4028.87ms,北京新闻,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
4036.10ms,举重大能,https://www.goodiptv.club/huya/30080144
4036.68ms,愤怒的洋羊,https://www.goodiptv.club/huya/20985857
4041.89ms,内江东兴新闻,http://8.138.7.223/tv/sc.php?id=nj_dx1
4042.22ms,沙雕剧情梗中梗,https://www.goodiptv.club/huya/24648646
4045.74ms,邓潇,https://www.goodiptv.club/huya/20985771
4050.33ms,小猪猪,https://www.goodiptv.club/huya/11342416
4055.67ms,大聪明和魏乐乐影院,https://www.goodiptv.club/huya/23304691
4056.01ms,广西经济广播•女主播电台,https://satellitepull.cnr.cn/live/wx32gxjjgb/playlist.m3u8
4057.78ms,撸车吧,https://www.goodiptv.club/huya/20985779
4062.56ms,「电视伴音」东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
4070.10ms,三剑客带你看,https://www.goodiptv.club/huya/29982595
4073.56ms,浙江之声,https://satellitepull.cnr.cn/live/wxzjzs/playlist.m3u8
4076.17ms,九叔林正英,https://www.goodiptv.club/huya/30631704
4079.46ms,凉山新闻综合|澜露直播,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
4085.74ms,雨满小满天,https://www.goodiptv.club/huya/30080214
4086.25ms,科幻电影,https://yylunbo.ottiptv.cc/yy/1354930209
4087.97ms,朝服金子,https://www.goodiptv.club/huya/29465865
4088.24ms,看看3,https://video47.balecao.com/video/20230213/d812a398ff6b9805bbe28a7b91e6b3e3/index.m3u8
4091.68ms,武侯电视台,http://8.138.7.223/tv/cditv.php?id=whtv
4093.63ms,宇宙无敌韩三金,https://www.goodiptv.club/huya/15494057
4122.39ms,金川新闻综合,rtmp://139.203.180.9/live/zhxw
4123.50ms,云华新知,https://www.goodiptv.club/huya/20969129
4125.59ms,無尾魚°,https://www.goodiptv.club/huya/11601961
4127.18ms,西哥来了,https://www.goodiptv.club/huya/10849208
4128.07ms,莫西西西西,https://www.goodiptv.club/huya/30312372
4131.23ms,绝不再虚伪讨好,https://www.goodiptv.club/huya/30080232
4135.15ms,江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
4141.43ms,UniqueToo,https://www.goodiptv.club/huya/20985806
4144.51ms,石敢当本当,https://www.goodiptv.club/huya/23749074
4146.34ms,弹一闪闪闪,https://www.goodiptv.club/huya/21059570
4150.43ms,會稽愚婦数花开,https://www.goodiptv.club/huya/26355845
4151.05ms,贺岁合家欢剧场,https://live.metshop.top/huya/11602067
4152.78ms,威猛先生,https://www.goodiptv.club/huya/11342420
4161.31ms,音乐治愈孤单 - “你就想摘我的果 你还想捻我的花”,https://cfss.cc/api/kg/23EAA43DE311C0211CA3367C74617C80.mp4
4162.01ms,鱼台新闻|澜露直播,http://43.138.196.212/q0l.php?id=jiytxw
4162.30ms,君知钩看了,https://www.goodiptv.club/huya/30307439
4170.15ms,小蘑菇,https://www.goodiptv.club/huya/11601981
4175.61ms,石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian
4183.90ms,雨落惊鸿人,https://www.goodiptv.club/huya/21059628
4184.37ms,7块说故事,https://www.goodiptv.club/huya/27661804
4186.33ms,有家卓文君,https://www.goodiptv.club/huya/30297048
4187.55ms,TRT 1,https://tv-trt1.medya.trt.com.tr/master.m3u8
4190.82ms,小虎牙-JBo8XZZWSw,https://www.goodiptv.club/huya/11601965
4193.95ms,非凡武林2,https://www.goodiptv.club/huya/29982677
4199.20ms,YJ-无语凝烟,https://www.goodiptv.club/huya/26355856
